,p,x,y
16196,7.981118663721463e-16,-0.002,0.0096
16197,7.981090475522307e-16,-0.002,0.0097
16198,7.981061994437653e-16,-0.002,0.0098
16199,7.981033220429078e-16,-0.002,0.0099
16200,8.814233690548283e-16,-0.0019,-0.01
16201,8.814298909222897e-16,-0.0019,-0.0099
16202,8.814363470559461e-16,-0.0019,-0.0098
16203,8.814427375321226e-16,-0.0019,-0.0097
16204,8.81449062353052e-16,-0.0019,-0.0096
16205,8.814553216691647e-16,-0.0019,-0.0095
16206,8.814615153344638e-16,-0.0019,-0.0094
16207,8.814676432769897e-16,-0.0019,-0.0093
16208,8.81473705721262e-16,-0.0019,-0.0092
16209,8.814797024470233e-16,-0.0019,-0.0091
16210,8.814856336787966e-16,-0.0019,-0.009
16211,8.814914991220738e-16,-0.0019,-0.0089
16212,8.814972990755208e-16,-0.0019,-0.0088
16213,8.815030334670401e-16,-0.0019,-0.0087
16214,8.815087021503001e-16,-0.0019,-0.0086
16215,8.815143053498248e-16,-0.0019,-0.0085
16216,8.815198427708378e-16,-0.0019,-0.0084
16217,8.81525314786247e-16,-0.0019,-0.0083
16218,8.815307211011925e-16,-0.0019,-0.0082
16219,8.815360619401959e-16,-0.0019,-0.0081
16220,8.81541337008273e-16,-0.0019,-0.008
16221,8.815465465299209e-16,-0.0019,-0.0079
16222,8.81551690655461e-16,-0.0019,-0.0078
16223,8.815567690155302e-16,-0.0019,-0.0077
16224,8.815617817603687e-16,-0.0019,-0.0076
16225,8.815667291145089e-16,-0.0019,-0.0075
16226,8.815716107084147e-16,-0.0019,-0.0074
16227,8.815764267665725e-16,-0.0019,-0.0073
16228,8.815811772164095e-16,-0.0019,-0.0072
16229,8.815858622081582e-16,-0.0019,-0.0071
16230,8.815904815949159e-16,-0.0019,-0.007
16231,8.815950353040042e-16,-0.0019,-0.0069
16232,8.815995235599077e-16,-0.0019,-0.0068
16233,8.816039462156165e-16,-0.0019,-0.0067
16234,8.816083033469949e-16,-0.0019,-0.0066
16235,8.816125949555873e-16,-0.0019,-0.0065
16236,8.816168208942621e-16,-0.0019,-0.0064
16237,8.816209813131464e-16,-0.0019,-0.0063
16238,8.816250762137129e-16,-0.0019,-0.0062
16239,8.816291055230722e-16,-0.0019,-0.0061
16240,8.816330693913309e-16,-0.0019,-0.006
16241,8.816369675968515e-16,-0.0019,-0.0059
16242,8.816408002153417e-16,-0.0019,-0.0058
16243,8.816445673968709e-16,-0.0019,-0.0057
16244,8.816482689940543e-16,-0.0019,-0.0056
16245,8.816519050081887e-16,-0.0019,-0.0055
16246,8.816554755893042e-16,-0.0019,-0.0054
16247,8.816589804411514e-16,-0.0019,-0.0053
16248,8.816624198624784e-16,-0.0019,-0.0052
16249,8.816657937801274e-16,-0.0019,-0.0051
16250,8.816691020465037e-16,-0.0019,-0.005
16251,8.816723448115536e-16,-0.0019,-0.0049
16252,8.816755222252362e-16,-0.0019,-0.0048
16253,8.816786339910686e-16,-0.0019,-0.0047
16254,8.816816801845427e-16,-0.0019,-0.0046
16255,8.816846608811434e-16,-0.0019,-0.0045
16256,8.816875760075071e-16,-0.0019,-0.0044
16257,8.816904255646558e-16,-0.0019,-0.0043
16258,8.81693209776874e-16,-0.0019,-0.0042
16259,8.81695928273012e-16,-0.0019,-0.0041
16260,8.816985813517431e-16,-0.0019,-0.004
16261,8.817011689395801e-16,-0.0019,-0.0039
16262,8.817036909629988e-16,-0.0019,-0.0038
16263,8.817061474973293e-16,-0.0019,-0.0037
16264,8.817085383945461e-16,-0.0019,-0.0036
16265,8.817108639532844e-16,-0.0019,-0.0035
16266,8.817131238021143e-16,-0.0019,-0.0034
16267,8.817153182396415e-16,-0.0019,-0.0033
16268,8.817174471921937e-16,-0.0019,-0.0032
16269,8.817195105860616e-16,-0.0019,-0.0031
16270,8.817215084964355e-16,-0.0019,-0.003
16271,8.817234409240247e-16,-0.0019,-0.0029
16272,8.817253077205717e-16,-0.0019,-0.0028
16273,8.817271090356714e-16,-0.0019,-0.0027
16274,8.817288448699635e-16,-0.0019,-0.0026
16275,8.817305151495865e-16,-0.0019,-0.0025
16276,8.817321199496052e-16,-0.0019,-0.0024
16277,8.8173365934507285e-16,-0.0019,-0.0023
16278,8.817351331130891e-16,-0.0019,-0.0022
16279,8.817365414776224e-16,-0.0019,-0.0021
16280,8.81737884290203e-16,-0.0019,-0.002
16281,8.817391615513019e-16,-0.0019,-0.0019
16282,8.817403733358586e-16,-0.0019,-0.0018
16283,8.817415194953177e-16,-0.0019,-0.0017
16284,8.817426002535597e-16,-0.0019,-0.0016
16285,8.817436156854689e-16,-0.0019,-0.0015
16286,8.817445653444304e-16,-0.0019,-0.0014
16287,8.817454496032588e-16,-0.0019,-0.0013
16288,8.817462683877713e-16,-0.0019,-0.0012
16289,8.81747021623758e-16,-0.0019,-0.0011
16290,8.817477094604858e-16,-0.0019,-0.001
16291,8.817483316746957e-16,-0.0019,-0.0009
16292,8.817488883411064e-16,-0.0019,-0.0008
16293,8.81749379757927e-16,-0.0019,-0.0007
16294,8.817498054038096e-16,-0.0019,-0.0006
16295,8.81750165725925e-16,-0.0019,-0.0005
16296,8.817504605008898e-16,-0.0019,-0.0004
16297,8.817506896543025e-16,-0.0019,-0.0003
16298,8.817508534097585e-16,-0.0019,-0.0002
16299,8.817509516928112e-16,-0.0019,-0.0001
16300,8.817509844289896e-16,-0.0019,0.0
16301,8.817509516928112e-16,-0.0019,0.0001
16302,8.817508534097585e-16,-0.0019,0.0002
16303,8.817506896543025e-16,-0.0019,0.0003
16304,8.817504605008898e-16,-0.0019,0.0004
16305,8.81750165725925e-16,-0.0019,0.0005
16306,8.817498054038096e-16,-0.0019,0.0006
16307,8.81749379757927e-16,-0.0019,0.0007
16308,8.817488883411064e-16,-0.0019,0.0008
16309,8.817483316746957e-16,-0.0019,0.0009
16310,8.817477094604858e-16,-0.0019,0.001
16311,8.81747021623758e-16,-0.0019,0.0011
16312,8.817462683877713e-16,-0.0019,0.0012
16313,8.817454496032588e-16,-0.0019,0.0013
16314,8.817445653444304e-16,-0.0019,0.0014
16315,8.817436156854689e-16,-0.0019,0.0015
16316,8.817426002535597e-16,-0.0019,0.0016
16317,8.817415194953177e-16,-0.0019,0.0017
16318,8.817403733358586e-16,-0.0019,0.0018
16319,8.817391615513019e-16,-0.0019,0.0019
16320,8.81737884290203e-16,-0.0019,0.002
16321,8.817365414776224e-16,-0.0019,0.0021
16322,8.817351331130891e-16,-0.0019,0.0022
16323,8.8173365934507285e-16,-0.0019,0.0023
16324,8.817321199496052e-16,-0.0019,0.0024
16325,8.817305151495865e-16,-0.0019,0.0025
16326,8.817288448699635e-16,-0.0019,0.0026
16327,8.817271090356714e-16,-0.0019,0.0027
16328,8.817253077205717e-16,-0.0019,0.0028
16329,8.817234409240247e-16,-0.0019,0.0029
16330,8.817215084964355e-16,-0.0019,0.003
16331,8.817195105860616e-16,-0.0019,0.0031
16332,8.817174471921937e-16,-0.0019,0.0032
16333,8.817153182396415e-16,-0.0019,0.0033
16334,8.817131238021143e-16,-0.0019,0.0034
16335,8.817108639532844e-16,-0.0019,0.0035
16336,8.817085383945461e-16,-0.0019,0.0036
16337,8.817061474973293e-16,-0.0019,0.0037
16338,8.817036909629988e-16,-0.0019,0.0038
16339,8.817011689395801e-16,-0.0019,0.0039
16340,8.816985813517431e-16,-0.0019,0.004
16341,8.81695928273012e-16,-0.0019,0.0041
16342,8.81693209776874e-16,-0.0019,0.0042
16343,8.816904255646558e-16,-0.0019,0.0043
16344,8.816875760075071e-16,-0.0019,0.0044
16345,8.816846608811434e-16,-0.0019,0.0045
16346,8.816816801845427e-16,-0.0019,0.0046
16347,8.816786339910686e-16,-0.0019,0.0047
16348,8.816755222252362e-16,-0.0019,0.0048
16349,8.816723448115536e-16,-0.0019,0.0049
16350,8.816691020465037e-16,-0.0019,0.005
16351,8.816657937801274e-16,-0.0019,0.0051
16352,8.816624198624784e-16,-0.0019,0.0052
16353,8.816589804411514e-16,-0.0019,0.0053
16354,8.816554755893042e-16,-0.0019,0.0054
16355,8.816519050081887e-16,-0.0019,0.0055
16356,8.816482689940543e-16,-0.0019,0.0056
16357,8.816445673968709e-16,-0.0019,0.0057
16358,8.816408002153417e-16,-0.0019,0.0058
16359,8.816369675968515e-16,-0.0019,0.0059
16360,8.816330693913309e-16,-0.0019,0.006
16361,8.816291055230722e-16,-0.0019,0.0061
16362,8.816250762137129e-16,-0.0019,0.0062
16363,8.816209813131464e-16,-0.0019,0.0063
16364,8.816168208942621e-16,-0.0019,0.0064
16365,8.816125949555873e-16,-0.0019,0.0065
16366,8.816083033469949e-16,-0.0019,0.0066
16367,8.816039462156165e-16,-0.0019,0.0067
16368,8.815995235599077e-16,-0.0019,0.0068
16369,8.815950353040042e-16,-0.0019,0.0069
16370,8.815904815949159e-16,-0.0019,0.007
16371,8.815858622081582e-16,-0.0019,0.0071
16372,8.815811772164095e-16,-0.0019,0.0072
16373,8.815764267665725e-16,-0.0019,0.0073
16374,8.815716107084147e-16,-0.0019,0.0074
16375,8.815667291145089e-16,-0.0019,0.0075
16376,8.815617817603687e-16,-0.0019,0.0076
16377,8.815567690155302e-16,-0.0019,0.0077
16378,8.81551690655461e-16,-0.0019,0.0078
16379,8.815465465299209e-16,-0.0019,0.0079
16380,8.81541337008273e-16,-0.0019,0.008
16381,8.815360619401959e-16,-0.0019,0.0081
16382,8.815307211011925e-16,-0.0019,0.0082
16383,8.81525314786247e-16,-0.0019,0.0083
16384,8.815198427708378e-16,-0.0019,0.0084
16385,8.815143053498248e-16,-0.0019,0.0085
16386,8.815087021503001e-16,-0.0019,0.0086
16387,8.815030334670401e-16,-0.0019,0.0087
16388,8.814972990755208e-16,-0.0019,0.0088
16389,8.814914991220738e-16,-0.0019,0.0089
16390,8.814856336787966e-16,-0.0019,0.009
16391,8.814797024470233e-16,-0.0019,0.0091
16392,8.81473705721262e-16,-0.0019,0.0092
16393,8.814676432769897e-16,-0.0019,0.0093
16394,8.814615153344638e-16,-0.0019,0.0094
16395,8.814553216691647e-16,-0.0019,0.0095
16396,8.81449062353052e-16,-0.0019,0.0096
16397,8.814427375321226e-16,-0.0019,0.0097
16398,8.814363470559461e-16,-0.0019,0.0098
16399,8.814298909222897e-16,-0.0019,0.0099
16400,9.161912711439562e-16,-0.0018,-0.01
16401,9.16201064453386e-16,-0.0018,-0.0099
16402,9.162107594881149e-16,-0.0018,-0.0098
16403,9.162203559743863e-16,-0.0018,-0.0097
16404,9.162298541177949e-16,-0.0018,-0.0096
16405,9.162392538500266e-16,-0.0018,-0.0095
16406,9.162485551027924e-16,-0.0018,-0.0094
16407,9.162577580131576e-16,-0.0018,-0.0093
16408,9.162668623759526e-16,-0.0018,-0.0092
16409,9.16275868465089e-16,-0.0018,-0.0091
16410,9.162847760069933e-16,-0.0018,-0.009
16411,9.162935852071033e-16,-0.0018,-0.0089
16412,9.163022959971428e-16,-0.0018,-0.0088
16413,9.163109082404571e-16,-0.0018,-0.0087
16414,9.163194222792114e-16,-0.0018,-0.0086
16415,9.163278377715477e-16,-0.0018,-0.0085
16416,9.163361547860324e-16,-0.0018,-0.0084
16417,9.16344373391204e-16,-0.0018,-0.0083
16418,9.163524936555753e-16,-0.0018,-0.0082
16419,9.163605155109035e-16,-0.0018,-0.0081
16420,9.163684388206078e-16,-0.0018,-0.008
16421,9.163762637899213e-16,-0.0018,-0.0079
16422,9.163839902822666e-16,-0.0018,-0.0078
16423,9.163916185028197e-16,-0.0018,-0.0077
16424,9.163991481099974e-16,-0.0018,-0.0076
16425,9.164065793773026e-16,-0.0018,-0.0075
16426,9.16413912236524e-16,-0.0018,-0.0074
16427,9.16421146687787e-16,-0.0018,-0.0073
16428,9.16428282662903e-16,-0.0018,-0.0072
16429,9.164353202303214e-16,-0.0018,-0.0071
16430,9.164422593901635e-16,-0.0018,-0.007
16431,9.164491000742512e-16,-0.0018,-0.0069
16432,9.164558423510132e-16,-0.0018,-0.0068
16433,9.164624862205653e-16,-0.0018,-0.0067
16434,9.164690316830247e-16,-0.0018,-0.0066
16435,9.164754786702244e-16,-0.0018,-0.0065
16436,9.164818273188404e-16,-0.0018,-0.0064
16437,9.1648807742416e-16,-0.0018,-0.0063
16438,9.164942292593806e-16,-0.0018,-0.0062
16439,9.165002825515392e-16,-0.0018,-0.0061
16440,9.165062374372807e-16,-0.0018,-0.006
16441,9.1651209391671e-16,-0.0018,-0.0059
16442,9.165178520581751e-16,-0.0018,-0.0058
16443,9.16523511588792e-16,-0.0018,-0.0057
16444,9.165290727816534e-16,-0.0018,-0.0056
16445,9.165345355686093e-16,-0.0018,-0.0055
16446,9.165398998815235e-16,-0.0018,-0.0054
16447,9.165451657887293e-16,-0.0018,-0.0053
16448,9.165503332220957e-16,-0.0018,-0.0052
16449,9.16555402454602e-16,-0.0018,-0.0051
16450,9.165603730087928e-16,-0.0018,-0.005
16451,9.165652451576488e-16,-0.0018,-0.0049
16452,9.165700189694627e-16,-0.0018,-0.0048
16453,9.165746943761037e-16,-0.0018,-0.0047
16454,9.165792712412497e-16,-0.0018,-0.0046
16455,9.16583749769596e-16,-0.0018,-0.0045
16456,9.165881298248213e-16,-0.0018,-0.0044
16457,9.165924115433964e-16,-0.0018,-0.0043
16458,9.16596594789009e-16,-0.0018,-0.0042
16459,9.16600679493557e-16,-0.0018,-0.0041
16460,9.166046659298608e-16,-0.0018,-0.004
16461,9.16608553825253e-16,-0.0018,-0.0039
16462,9.166123433161735e-16,-0.0018,-0.0038
16463,9.166160344026883e-16,-0.0018,-0.0037
16464,9.166196270166921e-16,-0.0018,-0.0036
16465,9.166231212945929e-16,-0.0018,-0.0035
16466,9.166265171001117e-16,-0.0018,-0.0034
16467,9.166298145014795e-16,-0.0018,-0.0033
16468,9.166330133624324e-16,-0.0018,-0.0032
16469,9.16636113887518e-16,-0.0018,-0.0031
16470,9.166391159404697e-16,-0.0018,-0.003
16471,9.166420195895017e-16,-0.0018,-0.0029
16472,9.16644824834666e-16,-0.0018,-0.0028
16473,9.166475317441615e-16,-0.0018,-0.0027
16474,9.16650140045436e-16,-0.0018,-0.0026
16475,9.166526499429933e-16,-0.0018,-0.0025
16476,9.166550614368777e-16,-0.0018,-0.0024
16477,9.166573745952746e-16,-0.0018,-0.0023
16478,9.166595892137949e-16,-0.0018,-0.0022
16479,9.166617054969077e-16,-0.0018,-0.0021
16480,9.1666372324023e-16,-0.0018,-0.002
16481,9.166656425800808e-16,-0.0018,-0.0019
16482,9.166674635164942e-16,-0.0018,-0.0018
16483,9.166691861176352e-16,-0.0018,-0.0017
16484,9.166708101109995e-16,-0.0018,-0.0016
16485,9.166723357691533e-16,-0.0018,-0.0015
16486,9.166737630239905e-16,-0.0018,-0.0014
16487,9.166750918755352e-16,-0.0018,-0.0013
16488,9.166763221194247e-16,-0.0018,-0.0012
16489,9.16677454096329e-16,-0.0018,-0.0011
16490,9.166784876018818e-16,-0.0018,-0.001
16491,9.166794227042288e-16,-0.0018,-0.0009
16492,9.166802593352617e-16,-0.0018,-0.0008
16493,9.166809974949974e-16,-0.0018,-0.0007
16494,9.166816373878246e-16,-0.0018,-0.0006
16495,9.166821786731292e-16,-0.0018,-0.0005
16496,9.166826216234208e-16,-0.0018,-0.0004
16497,9.166829662387082e-16,-0.0018,-0.0003
16498,9.166832121783754e-16,-0.0018,-0.0002
16499,9.16683359919296e-16,-0.0018,-0.0001
16500,9.1668340905273e-16,-0.0018,0.0
16501,9.16683359919296e-16,-0.0018,0.0001
16502,9.166832121783754e-16,-0.0018,0.0002
16503,9.166829662387082e-16,-0.0018,0.0003
16504,9.166826216234208e-16,-0.0018,0.0004
16505,9.166821786731292e-16,-0.0018,0.0005
16506,9.166816373878246e-16,-0.0018,0.0006
16507,9.166809974949974e-16,-0.0018,0.0007
16508,9.166802593352617e-16,-0.0018,0.0008
16509,9.166794227042288e-16,-0.0018,0.0009
16510,9.166784876018818e-16,-0.0018,0.001
16511,9.16677454096329e-16,-0.0018,0.0011
16512,9.166763221194247e-16,-0.0018,0.0012
16513,9.166750918755352e-16,-0.0018,0.0013
16514,9.166737630239905e-16,-0.0018,0.0014
16515,9.166723357691533e-16,-0.0018,0.0015
16516,9.166708101109995e-16,-0.0018,0.0016
16517,9.166691861176352e-16,-0.0018,0.0017
16518,9.166674635164942e-16,-0.0018,0.0018
16519,9.166656425800808e-16,-0.0018,0.0019
16520,9.1666372324023e-16,-0.0018,0.002
16521,9.166617054969077e-16,-0.0018,0.0021
16522,9.166595892137949e-16,-0.0018,0.0022
16523,9.166573745952746e-16,-0.0018,0.0023
16524,9.166550614368777e-16,-0.0018,0.0024
16525,9.166526499429933e-16,-0.0018,0.0025
16526,9.16650140045436e-16,-0.0018,0.0026
16527,9.166475317441615e-16,-0.0018,0.0027
16528,9.16644824834666e-16,-0.0018,0.0028
16529,9.166420195895017e-16,-0.0018,0.0029
16530,9.166391159404697e-16,-0.0018,0.003
16531,9.16636113887518e-16,-0.0018,0.0031
16532,9.166330133624324e-16,-0.0018,0.0032
16533,9.166298145014795e-16,-0.0018,0.0033
16534,9.166265171001117e-16,-0.0018,0.0034
16535,9.166231212945929e-16,-0.0018,0.0035
16536,9.166196270166921e-16,-0.0018,0.0036
16537,9.166160344026883e-16,-0.0018,0.0037
16538,9.166123433161735e-16,-0.0018,0.0038
16539,9.16608553825253e-16,-0.0018,0.0039
16540,9.166046659298608e-16,-0.0018,0.004
16541,9.16600679493557e-16,-0.0018,0.0041
16542,9.16596594789009e-16,-0.0018,0.0042
16543,9.165924115433964e-16,-0.0018,0.0043
16544,9.165881298248213e-16,-0.0018,0.0044
16545,9.16583749769596e-16,-0.0018,0.0045
16546,9.165792712412497e-16,-0.0018,0.0046
16547,9.165746943761037e-16,-0.0018,0.0047
16548,9.165700189694627e-16,-0.0018,0.0048
16549,9.165652451576488e-16,-0.0018,0.0049
16550,9.165603730087928e-16,-0.0018,0.005
16551,9.16555402454602e-16,-0.0018,0.0051
16552,9.165503332220957e-16,-0.0018,0.0052
16553,9.165451657887293e-16,-0.0018,0.0053
16554,9.165398998815235e-16,-0.0018,0.0054
16555,9.165345355686093e-16,-0.0018,0.0055
16556,9.165290727816534e-16,-0.0018,0.0056
16557,9.16523511588792e-16,-0.0018,0.0057
16558,9.165178520581751e-16,-0.0018,0.0058
16559,9.1651209391671e-16,-0.0018,0.0059
16560,9.165062374372807e-16,-0.0018,0.006
16561,9.165002825515392e-16,-0.0018,0.0061
16562,9.164942292593806e-16,-0.0018,0.0062
16563,9.1648807742416e-16,-0.0018,0.0063
16564,9.164818273188404e-16,-0.0018,0.0064
16565,9.164754786702244e-16,-0.0018,0.0065
16566,9.164690316830247e-16,-0.0018,0.0066
16567,9.164624862205653e-16,-0.0018,0.0067
16568,9.164558423510132e-16,-0.0018,0.0068
16569,9.164491000742512e-16,-0.0018,0.0069
16570,9.164422593901635e-16,-0.0018,0.007
16571,9.164353202303214e-16,-0.0018,0.0071
16572,9.16428282662903e-16,-0.0018,0.0072
16573,9.16421146687787e-16,-0.0018,0.0073
16574,9.16413912236524e-16,-0.0018,0.0074
16575,9.164065793773026e-16,-0.0018,0.0075
16576,9.163991481099974e-16,-0.0018,0.0076
16577,9.163916185028197e-16,-0.0018,0.0077
16578,9.163839902822666e-16,-0.0018,0.0078
16579,9.163762637899213e-16,-0.0018,0.0079
16580,9.163684388206078e-16,-0.0018,0.008
16581,9.163605155109035e-16,-0.0018,0.0081
16582,9.163524936555753e-16,-0.0018,0.0082
16583,9.16344373391204e-16,-0.0018,0.0083
16584,9.163361547860324e-16,-0.0018,0.0084
16585,9.163278377715477e-16,-0.0018,0.0085
16586,9.163194222792114e-16,-0.0018,0.0086
16587,9.163109082404571e-16,-0.0018,0.0087
16588,9.163022959971428e-16,-0.0018,0.0088
16589,9.162935852071033e-16,-0.0018,0.0089
16590,9.162847760069933e-16,-0.0018,0.009
16591,9.16275868465089e-16,-0.0018,0.0091
16592,9.162668623759526e-16,-0.0018,0.0092
16593,9.162577580131576e-16,-0.0018,0.0093
16594,9.162485551027924e-16,-0.0018,0.0094
16595,9.162392538500266e-16,-0.0018,0.0095
16596,9.162298541177949e-16,-0.0018,0.0096
16597,9.162203559743863e-16,-0.0018,0.0097
16598,9.162107594881149e-16,-0.0018,0.0098
16599,9.16201064453386e-16,-0.0018,0.0099
16600,8.96407897356529e-16,-0.0017,-0.01
16601,8.964201856783658e-16,-0.0017,-0.0099
16602,8.96432350790626e-16,-0.0017,-0.0098
16603,8.964443924779127e-16,-0.0017,-0.0097
16604,8.964563109514903e-16,-0.0017,-0.0096
16605,8.96468105569401e-16,-0.0017,-0.0095
16606,8.964797771828757e-16,-0.0017,-0.0094
16607,8.964913253633096e-16,-0.0017,-0.0093
16608,8.965027498954485e-16,-0.0017,-0.0092
16609,8.965140509906538e-16,-0.0017,-0.0091
16610,8.965252290735709e-16,-0.0017,-0.009
16611,8.965362832891601e-16,-0.0017,-0.0089
16612,8.965472142753936e-16,-0.0017,-0.0088
16613,8.965580216038606e-16,-0.0017,-0.0087
16614,8.96568705912536e-16,-0.0017,-0.0086
16615,8.965792667730562e-16,-0.0017,-0.0085
16616,8.965897037571138e-16,-0.0017,-0.0084
16617,8.966000175027204e-16,-0.0017,-0.0083
16618,8.966102077948627e-16,-0.0017,-0.0082
16619,8.966202748450544e-16,-0.0017,-0.0081
16620,8.966302182250928e-16,-0.0017,-0.008
16621,8.96640038146539e-16,-0.0017,-0.0079
16622,8.966497348209565e-16,-0.0017,-0.0078
16623,8.966593078202302e-16,-0.0017,-0.0077
16624,8.966687573559708e-16,-0.0017,-0.0076
16625,8.966780836397963e-16,-0.0017,-0.0075
16626,8.966872860304567e-16,-0.0017,-0.0074
16627,8.966963653792697e-16,-0.0017,-0.0073
16628,8.967053212582499e-16,-0.0017,-0.0072
16629,8.967141532394632e-16,-0.0017,-0.0071
16630,8.967228621742456e-16,-0.0017,-0.007
16631,8.967314474214965e-16,-0.0017,-0.0069
16632,8.96739909406163e-16,-0.0017,-0.0068
16633,8.967482474872178e-16,-0.0017,-0.0067
16634,8.967564627292158e-16,-0.0017,-0.0066
16635,8.96764553851612e-16,-0.0017,-0.0065
16636,8.967725219189796e-16,-0.0017,-0.0064
16637,8.96780366503587e-16,-0.0017,-0.0063
16638,8.967880869645696e-16,-0.0017,-0.0062
16639,8.967956845796905e-16,-0.0017,-0.0061
16640,8.968031584949484e-16,-0.0017,-0.006
16641,8.968105089222503e-16,-0.0017,-0.0059
16642,8.968177358603503e-16,-0.0017,-0.0058
16643,8.968248393080204e-16,-0.0017,-0.0057
16644,8.968318190508963e-16,-0.0017,-0.0056
16645,8.968386757272722e-16,-0.0017,-0.0055
16646,8.968454084833506e-16,-0.0017,-0.0054
16647,8.968520179574602e-16,-0.0017,-0.0053
16648,8.96858503722173e-16,-0.0017,-0.0052
16649,8.968648662026891e-16,-0.0017,-0.0051
16650,8.968711049716325e-16,-0.0017,-0.005
16651,8.96877220241095e-16,-0.0017,-0.0049
16652,8.96883212223177e-16,-0.0017,-0.0048
16653,8.968890804905796e-16,-0.0017,-0.0047
16654,8.968948254685853e-16,-0.0017,-0.0046
16655,8.969004467299463e-16,-0.0017,-0.0045
16656,8.96905944486846e-16,-0.0017,-0.0044
16657,8.96911318738352e-16,-0.0017,-0.0043
16658,8.969165694835515e-16,-0.0017,-0.0042
16659,8.969216965084305e-16,-0.0017,-0.0041
16660,8.969267002383683e-16,-0.0017,-0.004
16661,8.969315802462696e-16,-0.0017,-0.0039
16662,8.969363369575489e-16,-0.0017,-0.0038
16663,8.969409697320462e-16,-0.0017,-0.0037
16664,8.969454794214405e-16,-0.0017,-0.0036
16665,8.969498655987325e-16,-0.0017,-0.0035
16666,8.96954128050068e-16,-0.0017,-0.0034
16667,8.969582669878376e-16,-0.0017,-0.0033
16668,8.969622819851244e-16,-0.0017,-0.0032
16669,8.969661738936793e-16,-0.0017,-0.0031
16670,8.969699422866238e-16,-0.0017,-0.003
16671,8.969735869502168e-16,-0.0017,-0.0029
16672,8.969771080969456e-16,-0.0017,-0.0028
16673,8.969805059393114e-16,-0.0017,-0.0027
16674,8.969837800505383e-16,-0.0017,-0.0026
16675,8.969869306431705e-16,-0.0017,-0.0025
16676,8.969899577166749e-16,-0.0017,-0.0024
16677,8.969928610574415e-16,-0.0017,-0.0023
16678,8.969956410911705e-16,-0.0017,-0.0022
16679,8.969982973912006e-16,-0.0017,-0.0021
16680,8.97000830383267e-16,-0.0017,-0.002
16681,8.970032396407565e-16,-0.0017,-0.0019
16682,8.970055253763533e-16,-0.0017,-0.0018
16683,8.970076878027575e-16,-0.0017,-0.0017
16684,8.970097260672487e-16,-0.0017,-0.0016
16685,8.970116412349233e-16,-0.0017,-0.0015
16686,8.970134328792801e-16,-0.0017,-0.0014
16687,8.970151007869284e-16,-0.0017,-0.0013
16688,8.97016645383758e-16,-0.0017,-0.0012
16689,8.970180660302518e-16,-0.0017,-0.0011
16690,8.970193637915914e-16,-0.0017,-0.001
16691,8.97020537175968e-16,-0.0017,-0.0009
16692,8.97021587461686e-16,-0.0017,-0.0008
16693,8.970225140093178e-16,-0.0017,-0.0007
16694,8.970233172448707e-16,-0.0017,-0.0006
16695,8.970239969551263e-16,-0.0017,-0.0005
16696,8.970245529268869e-16,-0.0017,-0.0004
16697,8.97024985373141e-16,-0.0017,-0.0003
16698,8.970252940807333e-16,-0.0017,-0.0002
16699,8.970254794757748e-16,-0.0017,-0.0001
16700,8.970255413451527e-16,-0.0017,0.0
16701,8.970254794757748e-16,-0.0017,0.0001
16702,8.970252940807333e-16,-0.0017,0.0002
16703,8.97024985373141e-16,-0.0017,0.0003
16704,8.970245529268869e-16,-0.0017,0.0004
16705,8.970239969551263e-16,-0.0017,0.0005
16706,8.970233172448707e-16,-0.0017,0.0006
16707,8.970225140093178e-16,-0.0017,0.0007
16708,8.97021587461686e-16,-0.0017,0.0008
16709,8.97020537175968e-16,-0.0017,0.0009
16710,8.970193637915914e-16,-0.0017,0.001
16711,8.970180660302518e-16,-0.0017,0.0011
16712,8.97016645383758e-16,-0.0017,0.0012
16713,8.970151007869284e-16,-0.0017,0.0013
16714,8.970134328792801e-16,-0.0017,0.0014
16715,8.970116412349233e-16,-0.0017,0.0015
16716,8.970097260672487e-16,-0.0017,0.0016
16717,8.970076878027575e-16,-0.0017,0.0017
16718,8.970055253763533e-16,-0.0017,0.0018
16719,8.970032396407565e-16,-0.0017,0.0019
16720,8.97000830383267e-16,-0.0017,0.002
16721,8.969982973912006e-16,-0.0017,0.0021
16722,8.969956410911705e-16,-0.0017,0.0022
16723,8.969928610574415e-16,-0.0017,0.0023
16724,8.969899577166749e-16,-0.0017,0.0024
16725,8.969869306431705e-16,-0.0017,0.0025
16726,8.969837800505383e-16,-0.0017,0.0026
16727,8.969805059393114e-16,-0.0017,0.0027
16728,8.969771080969456e-16,-0.0017,0.0028
16729,8.969735869502168e-16,-0.0017,0.0029
16730,8.969699422866238e-16,-0.0017,0.003
16731,8.969661738936793e-16,-0.0017,0.0031
16732,8.969622819851244e-16,-0.0017,0.0032
16733,8.969582669878376e-16,-0.0017,0.0033
16734,8.96954128050068e-16,-0.0017,0.0034
16735,8.969498655987325e-16,-0.0017,0.0035
16736,8.969454794214405e-16,-0.0017,0.0036
16737,8.969409697320462e-16,-0.0017,0.0037
16738,8.969363369575489e-16,-0.0017,0.0038
16739,8.969315802462696e-16,-0.0017,0.0039
16740,8.969267002383683e-16,-0.0017,0.004
16741,8.969216965084305e-16,-0.0017,0.0041
16742,8.969165694835515e-16,-0.0017,0.0042
16743,8.96911318738352e-16,-0.0017,0.0043
16744,8.96905944486846e-16,-0.0017,0.0044
16745,8.969004467299463e-16,-0.0017,0.0045
